Fuel system status: Fuel system 2	Short Term Fuel Trim - Bank 1 [%]	Long Term Fuel Trim - Bank 1 [%]	Bank 1 - Sensor 1 (O2S): Short Term Fuel Trim [%]	Bank 1 - Sensor 2 (O2S): Short Term Fuel Trim [%]	Engine RPM [RPM]	Air Flow Rate from Mass Flow Sensor [lb/min]	Intake Air Temperature [°F]	Absolute Throttle Position [%]	Vehicle Speed Sensor [mph]	Ignition Timing Advance for #1 Cylinder	Engine Coolant Temperature [°F]	Battery voltage [V]	Calculated engine load [%]	Bank 1 - Sensor 2 (O2S): Oxygen Sensor Output Voltage [V]	Bank 1 - Sensor 1 (O2S): Oxygen Sensor Output Voltage [V]	Fuel consumption [MPG]	Time
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	string
					class	class	class	class	class	class	class	class	class	class	class	class	meta
	0.0	25.0	0.0		1343.0	0.3	64.0	10.6	42.0	15.5	181.0	14.1	8.2	0.0	0.0	230.7	13:45:37.392
	0.0	25.0	0.0		1343.0	0.3	64.0	10.6	42.0	15.5	181.0	14.1	8.2	0.0	0.0	230.7	13:45:37.638
	0.0	25.0	0.0		1343.0	0.3	64.0	10.6	42.0	15.5	181.0	14.1	8.2	0.0	0.0	230.7	13:45:37.895
	0.0	25.0	0.0		1343.0	0.3	64.0	10.6	42.0	15.5	181.0	14.1	8.2	0.0	0.0	230.7	13:45:38.143
	0.0	25.0	0.0		1343.0	0.3	64.0	10.6	42.0	15.5	181.0	14.1	8.2	0.0	0.0	230.7	13:45:38.392
	0.0	25.0	0.0		1343.0	0.3	64.0	10.6	42.0	15.5	181.0	14.1	8.2	0.0	0.025	230.7	13:45:38.641
	0.0	25.0	0.0		1343.0	0.3	64.0	10.6	42.0	15.5	181.0	14.1	8.2	0.0	0.025	230.7	13:45:38.641
	0.0	25.0	0.0		1343.0	0.3	64.0	10.6	42.0	15.5	181.0	14.1	8.2	0.015	0.025	230.7	13:45:38.887
	0.0	25.0	0.0		1343.0	0.3	64.0	10.6	42.0	15.5	181.0	14.1	8.2	0.015	0.025	230.7	13:45:39.136
	0.0	25.0	0.0		1343.0	0.3	64.0	10.6	42.0	15.5	181.0	14.1	8.2	0.015	0.025	161.1	13:45:39.661
	0.0	25.0	0.0		1343.0	0.3	64.0	10.6	42.0	15.5	181.0	13.9	8.2	0.015	0.025	161.1	13:45:39.897
	0.0	25.0	0.0		1343.0	0.3	64.0	10.6	42.0	15.5	181.0	13.9	8.2	0.015	0.025	161.1	13:45:40.148
	0.0	25.0	0.0		1343.0	0.3	64.0	10.6	42.0	15.5	181.0	13.9	8.2	0.015	0.025	161.1	13:45:40.148
	0.0	25.0	0.0		1343.0	0.3	64.0	10.6	42.0	15.5	181.0	13.9	14.5	0.015	0.025	161.1	13:45:40.396
	0.0	25.0	0.0		1343.0	0.3	64.0	10.6	42.0	15.5	181.0	13.9	14.5	0.015	0.025	161.1	13:45:40.661
	-1.6	25.0	0.0		1343.0	0.3	64.0	10.6	42.0	15.5	181.0	13.9	14.5	0.015	0.025	161.1	13:45:40.949
	-1.6	25.0	0.0		1343.0	0.3	64.0	10.6	42.0	15.5	181.0	13.9	14.5	0.015	0.025	161.1	13:45:41.197
	-1.6	25.0	0.0		670.0	0.3	64.0	10.6	42.0	15.5	181.0	13.9	14.5	0.015	0.025	161.1	13:45:41.454
	-1.6	25.0	0.0		670.0	0.3	64.0	10.6	14.0	15.5	181.0	13.9	14.5	0.015	0.025	161.1	13:45:41.699
	-1.6	25.0	0.0		670.0	0.3	64.0	10.6	14.0	20.5	181.0	13.9	14.5	0.015	0.025	161.1	13:45:41.946
	-1.6	25.0	0.0		670.0	0.3	66.0	10.6	14.0	20.5	181.0	13.9	14.5	0.015	0.025	161.1	13:45:42.194
	-1.6	25.0	0.0		670.0	0.3	66.0	10.6	14.0	20.5	181.0	13.9	14.5	0.015	0.025	161.1	13:45:42.463
	-1.6	25.0	0.0		670.0	0.3	66.0	10.6	14.0	20.5	181.0	13.9	14.5	0.015	0.025	161.1	13:45:42.737
	-1.6	25.0	0.0		670.0	0.3	66.0	10.6	14.0	20.5	181.0	13.9	14.5	0.015	0.025	161.1	13:45:42.982
	-1.6	25.0	0.0		670.0	0.3	66.0	10.6	14.0	20.5	181.0	13.9	14.5	0.015	0.035	161.1	13:45:43.234
	-1.6	25.0	0.8		670.0	0.3	66.0	10.6	14.0	20.5	181.0	13.9	14.5	0.015	0.035	161.1	13:45:43.235
	-1.6	25.0	0.8		670.0	0.3	66.0	10.6	14.0	20.5	181.0	13.9	14.5	0.04	0.035	161.1	13:45:43.489
	-1.6	25.0	0.8		670.0	0.3	66.0	10.6	14.0	20.5	181.0	13.9	14.5	0.04	0.035	161.1	13:45:43.737
	-1.6	25.0	0.8		670.0	0.3	66.0	10.6	14.0	20.5	181.0	13.9	14.5	0.04	0.035	22.4	13:45:44.239
	-1.6	25.0	0.8		670.0	0.3	66.0	10.6	14.0	20.5	181.0	13.7	14.5	0.04	0.035	22.4	13:45:44.475
	-1.6	25.0	0.8		670.0	0.3	66.0	10.6	14.0	20.5	181.0	13.7	14.5	0.04	0.035	22.4	13:45:44.736
	-1.6	25.0	0.8		670.0	0.3	66.0	10.6	14.0	20.5	181.0	13.7	14.5	0.04	0.035	22.4	13:45:44.736
	-1.6	25.0	0.8		670.0	0.3	66.0	10.6	14.0	20.5	181.0	13.7	18.8	0.04	0.035	22.4	13:45:45.009
	-1.6	25.0	0.8		670.0	0.3	66.0	10.6	14.0	20.5	181.0	13.7	18.8	0.04	0.035	22.4	13:45:45.256
	3.1	25.0	0.8		670.0	0.3	66.0	10.6	14.0	20.5	181.0	13.7	18.8	0.04	0.035	22.4	13:45:45.521
	3.1	25.0	0.8		670.0	0.3	66.0	10.6	14.0	20.5	181.0	13.7	18.8	0.04	0.035	22.4	13:45:45.797
	3.1	25.0	0.8		607.0	0.3	66.0	10.6	14.0	20.5	181.0	13.7	18.8	0.04	0.035	22.4	13:45:46.067
	3.1	25.0	0.8		607.0	0.3	66.0	10.6	1.0	20.5	181.0	13.7	18.8	0.04	0.035	22.4	13:45:46.339
	3.1	25.0	0.8		607.0	0.3	66.0	10.6	1.0	15.5	181.0	13.7	18.8	0.04	0.035	22.4	13:45:46.587
	3.1	25.0	0.8		607.0	0.3	66.0	10.6	1.0	15.5	181.0	13.7	18.8	0.04	0.035	22.4	13:45:46.832
	3.1	25.0	0.8		607.0	0.3	66.0	10.6	1.0	15.5	181.0	13.7	18.8	0.04	0.035	22.4	13:45:47.077
	3.1	25.0	0.8		607.0	0.3	66.0	10.6	1.0	15.5	181.0	13.7	18.8	0.04	0.035	22.4	13:45:47.318
	3.1	25.0	0.8		607.0	0.3	66.0	10.6	1.0	15.5	181.0	13.7	18.8	0.04	0.035	22.4	13:45:47.586
	3.1	25.0	0.8		607.0	0.3	66.0	10.6	1.0	15.5	181.0	13.7	18.8	0.04	0.025	22.4	13:45:47.831
	3.1	25.0	5.5		607.0	0.3	66.0	10.6	1.0	15.5	181.0	13.7	18.8	0.04	0.025	22.4	13:45:47.831
	3.1	25.0	5.5		607.0	0.3	66.0	10.6	1.0	15.5	181.0	13.7	18.8	0.03	0.025	22.4	13:45:48.075
	3.1	25.0	5.5		607.0	0.3	66.0	10.6	1.0	15.5	181.0	13.7	18.8	0.03	0.025	22.4	13:45:48.319
	3.1	25.0	5.5		607.0	0.3	66.0	10.6	1.0	15.5	181.0	13.7	18.8	0.03	0.025	0.0	13:45:48.842
	3.1	25.0	5.5		607.0	0.3	66.0	10.6	1.0	15.5	181.0	14.1	18.8	0.03	0.025	0.0	13:45:49.083
	3.1	25.0	5.5		607.0	0.3	66.0	10.6	1.0	15.5	181.0	14.1	18.8	0.03	0.025	0.0	13:45:49.340
	3.1	25.0	5.5		607.0	0.3	66.0	10.6	1.0	15.5	181.0	14.1	18.8	0.03	0.025	0.0	13:45:49.341
	3.1	25.0	5.5		607.0	0.3	66.0	10.6	1.0	15.5	181.0	14.1	22.7	0.03	0.025	0.0	13:45:49.609
	3.1	25.0	5.5		607.0	0.3	66.0	10.6	1.0	15.5	181.0	14.1	22.7	0.03	0.025	0.0	13:45:49.879
	7.8	25.0	5.5		607.0	0.3	66.0	10.6	1.0	15.5	181.0	14.1	22.7	0.03	0.025	0.0	13:45:50.122
	7.8	25.0	5.5		607.0	0.3	66.0	10.6	1.0	15.5	181.0	14.1	22.7	0.03	0.025	0.0	13:45:50.388
	7.8	25.0	5.5		771.0	0.3	66.0	10.6	1.0	15.5	181.0	14.1	22.7	0.03	0.025	0.0	13:45:50.637
	7.8	25.0	5.5		771.0	0.3	66.0	10.6	0.0	15.5	181.0	14.1	22.7	0.03	0.025	0.0	13:45:50.909
	7.8	25.0	5.5		771.0	0.3	66.0	10.6	0.0	9.0	181.0	14.1	22.7	0.03	0.025	0.0	13:45:51.153
	7.8	25.0	5.5		771.0	0.3	66.0	10.6	0.0	9.0	181.0	14.1	22.7	0.03	0.025	0.0	13:45:51.404
	7.8	25.0	5.5		771.0	0.4	66.0	10.6	0.0	9.0	181.0	14.1	22.7	0.03	0.025	0.0	13:45:51.667
	7.8	25.0	5.5		771.0	0.4	66.0	10.6	0.0	9.0	181.0	14.1	22.7	0.03	0.025	0.0	13:45:51.930
	7.8	25.0	5.5		771.0	0.4	66.0	10.6	0.0	9.0	181.0	14.1	22.7	0.03	0.025	0.0	13:45:52.204
	7.8	25.0	5.5		771.0	0.4	66.0	10.6	0.0	9.0	181.0	14.1	22.7	0.03	0.035	0.0	13:45:52.473
	7.8	25.0	10.2		771.0	0.4	66.0	10.6	0.0	9.0	181.0	14.1	22.7	0.03	0.035	0.0	13:45:52.473
	7.8	25.0	10.2		771.0	0.4	66.0	10.6	0.0	9.0	181.0	14.1	22.7	0.04	0.035	0.0	13:45:52.732
	7.8	25.0	10.2		771.0	0.4	66.0	10.6	0.0	9.0	181.0	14.1	22.7	0.04	0.035	0.0	13:45:52.985
	7.8	25.0	10.2		771.0	0.4	66.0	10.6	0.0	9.0	181.0	14.1	22.7	0.04	0.035	0.0	13:45:53.534
	7.8	25.0	10.2		771.0	0.4	66.0	10.6	0.0	9.0	181.0	14.0	22.7	0.04	0.035	0.0	13:45:53.769
	7.8	25.0	10.2		771.0	0.4	66.0	10.6	0.0	9.0	181.0	14.0	22.7	0.04	0.035	0.0	13:45:54.025
	7.8	25.0	10.2		771.0	0.4	66.0	10.6	0.0	9.0	181.0	14.0	22.7	0.04	0.035	0.0	13:45:54.026
	7.8	25.0	10.2		771.0	0.4	66.0	10.6	0.0	9.0	181.0	14.0	23.1	0.04	0.035	0.0	13:45:54.302
	7.8	25.0	10.2		771.0	0.4	66.0	10.6	0.0	9.0	183.0	14.0	23.1	0.04	0.035	0.0	13:45:54.567
	12.5	25.0	10.2		771.0	0.4	66.0	10.6	0.0	9.0	183.0	14.0	23.1	0.04	0.035	0.0	13:45:54.843
	12.5	25.0	10.2		771.0	0.4	66.0	10.6	0.0	9.0	183.0	14.0	23.1	0.04	0.035	0.0	13:45:55.100
	12.5	25.0	10.2		761.0	0.4	66.0	10.6	0.0	9.0	183.0	14.0	23.1	0.04	0.035	0.0	13:45:55.348
	12.5	25.0	10.2		761.0	0.4	66.0	10.6	0.0	9.0	183.0	14.0	23.1	0.04	0.035	0.0	13:45:55.590
	12.5	25.0	10.2		761.0	0.4	66.0	10.6	0.0	12.5	183.0	14.0	23.1	0.04	0.035	0.0	13:45:55.835
	12.5	25.0	10.2		761.0	0.4	66.0	10.6	0.0	12.5	183.0	14.0	23.1	0.04	0.035	0.0	13:45:56.082
	12.5	25.0	10.2		761.0	0.4	66.0	10.6	0.0	12.5	183.0	14.0	23.1	0.04	0.035	0.0	13:45:56.332
	12.5	25.0	10.2		761.0	0.4	66.0	10.6	0.0	12.5	183.0	14.0	23.1	0.04	0.035	0.0	13:45:56.593
	12.5	25.0	10.2		761.0	0.4	66.0	10.6	0.0	12.5	183.0	14.0	23.1	0.04	0.035	0.0	13:45:56.835
	12.5	25.0	10.2		761.0	0.4	66.0	10.6	0.0	12.5	183.0	14.0	23.1	0.04	0.725	0.0	13:45:57.107
	12.5	25.0	10.9		761.0	0.4	66.0	10.6	0.0	12.5	183.0	14.0	23.1	0.04	0.725	0.0	13:45:57.107
	12.5	25.0	10.9		761.0	0.4	66.0	10.6	0.0	12.5	183.0	14.0	23.1	0.13	0.725	0.0	13:45:57.385
	12.5	25.0	10.9		761.0	0.4	66.0	10.6	0.0	12.5	183.0	14.0	23.1	0.13	0.725	0.0	13:45:57.644
	12.5	25.0	10.9		761.0	0.4	66.0	10.6	0.0	12.5	183.0	14.0	23.1	0.13	0.725	0.0	13:45:58.163
	12.5	25.0	10.9		761.0	0.4	66.0	10.6	0.0	12.5	183.0	13.9	23.1	0.13	0.725	0.0	13:45:58.398
	12.5	25.0	10.9		761.0	0.4	66.0	10.6	0.0	12.5	183.0	13.9	23.1	0.13	0.725	0.0	13:45:58.662
	12.5	25.0	10.9		761.0	0.4	66.0	10.6	0.0	12.5	183.0	13.9	23.1	0.13	0.725	0.0	13:45:58.662
	12.5	25.0	10.9		761.0	0.4	66.0	10.6	0.0	12.5	183.0	13.9	17.6	0.13	0.725	0.0	13:45:58.915
	12.5	25.0	10.9		761.0	0.4	66.0	10.6	0.0	12.5	183.0	13.9	17.6	0.13	0.725	0.0	13:45:59.172
	6.3	25.0	10.9		761.0	0.4	66.0	10.6	0.0	12.5	183.0	13.9	17.6	0.13	0.725	0.0	13:45:59.422
	6.3	25.0	10.9		761.0	0.4	66.0	10.6	0.0	12.5	183.0	13.9	17.6	0.13	0.725	0.0	13:45:59.680
	6.3	25.0	10.9		641.0	0.4	66.0	10.6	0.0	12.5	183.0	13.9	17.6	0.13	0.725	0.0	13:45:59.933
	6.3	25.0	10.9		641.0	0.4	66.0	10.6	0.0	12.5	183.0	13.9	17.6	0.13	0.725	0.0	13:46:00.175
	6.3	25.0	10.9		641.0	0.4	66.0	10.6	0.0	15.5	183.0	13.9	17.6	0.13	0.725	0.0	13:46:00.422
	6.3	25.0	10.9		641.0	0.4	66.0	10.6	0.0	15.5	183.0	13.9	17.6	0.13	0.725	0.0	13:46:00.669
	6.3	25.0	10.9		641.0	0.3	66.0	10.6	0.0	15.5	183.0	13.9	17.6	0.13	0.725	0.0	13:46:00.939
	6.3	25.0	10.9		641.0	0.3	66.0	10.6	0.0	15.5	183.0	13.9	17.6	0.13	0.725	0.0	13:46:01.213
	6.3	25.0	10.9		641.0	0.3	66.0	10.6	0.0	15.5	183.0	13.9	17.6	0.13	0.725	0.0	13:46:01.455
	6.3	25.0	10.9		641.0	0.3	66.0	10.6	0.0	15.5	183.0	13.9	17.6	0.13	0.85	0.0	13:46:01.704
	6.3	25.0	3.9		641.0	0.3	66.0	10.6	0.0	15.5	183.0	13.9	17.6	0.13	0.85	0.0	13:46:01.704
	6.3	25.0	3.9		641.0	0.3	66.0	10.6	0.0	15.5	183.0	13.9	17.6	0.845	0.85	0.0	13:46:01.953
	6.3	25.0	3.9		641.0	0.3	66.0	10.6	0.0	15.5	183.0	13.9	17.6	0.845	0.85	0.0	13:46:02.230
	6.3	25.0	3.9		641.0	0.3	66.0	10.6	0.0	15.5	183.0	13.9	17.6	0.845	0.85	0.0	13:46:02.770
	6.3	25.0	3.9		641.0	0.3	66.0	10.6	0.0	15.5	183.0	13.9	17.6	0.845	0.85	0.0	13:46:03.005
	6.3	25.0	3.9		641.0	0.3	66.0	10.6	0.0	15.5	183.0	13.9	17.6	0.845	0.85	0.0	13:46:03.260
	6.3	25.0	3.9		641.0	0.3	66.0	10.6	0.0	15.5	183.0	13.9	17.6	0.845	0.85	0.0	13:46:03.260
	6.3	25.0	3.9		641.0	0.3	66.0	10.6	0.0	15.5	183.0	13.9	18.4	0.845	0.85	0.0	13:46:03.509
	6.3	25.0	3.9		641.0	0.3	66.0	10.6	0.0	15.5	183.0	13.9	18.4	0.845	0.85	0.0	13:46:03.774
	1.6	25.0	3.9		641.0	0.3	66.0	10.6	0.0	15.5	183.0	13.9	18.4	0.845	0.85	0.0	13:46:04.035
	1.6	25.0	3.9		641.0	0.3	66.0	10.6	0.0	15.5	183.0	13.9	18.4	0.845	0.85	0.0	13:46:04.289
	1.6	25.0	3.9		650.0	0.3	66.0	10.6	0.0	15.5	183.0	13.9	18.4	0.845	0.85	0.0	13:46:04.561
	1.6	25.0	3.9		650.0	0.3	66.0	10.6	0.0	15.5	183.0	13.9	18.4	0.845	0.85	0.0	13:46:04.813
	1.6	25.0	3.9		650.0	0.3	66.0	10.6	0.0	15.0	183.0	13.9	18.4	0.845	0.85	0.0	13:46:05.079
	1.6	25.0	3.9		650.0	0.3	68.0	10.6	0.0	15.0	183.0	13.9	18.4	0.845	0.85	0.0	13:46:05.325
	1.6	25.0	3.9		650.0	0.3	68.0	10.6	0.0	15.0	183.0	13.9	18.4	0.845	0.85	0.0	13:46:05.570
	1.6	25.0	3.9		650.0	0.3	68.0	10.6	0.0	15.0	183.0	13.9	18.4	0.845	0.85	0.0	13:46:05.813
	1.6	25.0	3.9		650.0	0.3	68.0	10.6	0.0	15.0	183.0	13.9	18.4	0.845	0.85	0.0	13:46:06.058
	1.6	25.0	3.9		650.0	0.3	68.0	10.6	0.0	15.0	183.0	13.9	18.4	0.845	0.305	0.0	13:46:06.308
	1.6	25.0	0.0		650.0	0.3	68.0	10.6	0.0	15.0	183.0	13.9	18.4	0.845	0.305	0.0	13:46:06.308
	1.6	25.0	0.0		650.0	0.3	68.0	10.6	0.0	15.0	183.0	13.9	18.4	0.595	0.305	0.0	13:46:06.554
	1.6	25.0	0.0		650.0	0.3	68.0	10.6	0.0	15.0	183.0	13.9	18.4	0.595	0.305	0.0	13:46:06.810
	1.6	25.0	0.0		650.0	0.3	68.0	10.6	0.0	15.0	183.0	13.9	18.4	0.595	0.305	0.0	13:46:07.308
	1.6	25.0	0.0		650.0	0.3	68.0	10.6	0.0	15.0	183.0	13.8	18.4	0.595	0.305	0.0	13:46:07.543
	1.6	25.0	0.0		650.0	0.3	68.0	10.6	0.0	15.0	183.0	13.8	18.4	0.595	0.305	0.0	13:46:07.796
	1.6	25.0	0.0		650.0	0.3	68.0	10.6	0.0	15.0	183.0	13.8	18.4	0.595	0.305	0.0	13:46:07.797
	1.6	25.0	0.0		650.0	0.3	68.0	10.6	0.0	15.0	183.0	13.8	18.0	0.595	0.305	0.0	13:46:08.054
	1.6	25.0	0.0		650.0	0.3	68.0	10.6	0.0	15.0	183.0	13.8	18.0	0.595	0.305	0.0	13:46:08.325
	-2.3	25.0	0.0		650.0	0.3	68.0	10.6	0.0	15.0	183.0	13.8	18.0	0.595	0.305	0.0	13:46:08.601
	-2.3	25.0	0.0		650.0	0.3	68.0	10.6	0.0	15.0	183.0	13.8	18.0	0.595	0.305	0.0	13:46:08.848
	-2.3	25.0	0.0		633.0	0.3	68.0	10.6	0.0	15.0	183.0	13.8	18.0	0.595	0.305	0.0	13:46:09.099
	-2.3	25.0	0.0		633.0	0.3	68.0	10.6	0.0	15.0	183.0	13.8	18.0	0.595	0.305	0.0	13:46:09.349
	-2.3	25.0	0.0		633.0	0.3	68.0	10.6	0.0	14.0	183.0	13.8	18.0	0.595	0.305	0.0	13:46:09.614
	-2.3	25.0	0.0		633.0	0.3	68.0	10.6	0.0	14.0	183.0	13.8	18.0	0.595	0.305	0.0	13:46:09.860
	-2.3	25.0	0.0		633.0	0.3	68.0	10.6	0.0	14.0	183.0	13.8	18.0	0.595	0.305	0.0	13:46:10.108
	-2.3	25.0	0.0		633.0	0.3	68.0	10.6	0.0	14.0	183.0	13.8	18.0	0.595	0.305	0.0	13:46:10.378
	-2.3	25.0	0.0		633.0	0.3	68.0	10.6	0.0	14.0	183.0	13.8	18.0	0.595	0.305	0.0	13:46:10.626
	-2.3	25.0	0.0		633.0	0.3	68.0	10.6	0.0	14.0	183.0	13.8	18.0	0.595	0.715	0.0	13:46:10.876
	-2.3	25.0	-3.9		633.0	0.3	68.0	10.6	0.0	14.0	183.0	13.8	18.0	0.595	0.715	0.0	13:46:10.876
	-2.3	25.0	-3.9		633.0	0.3	68.0	10.6	0.0	14.0	183.0	13.8	18.0	0.665	0.715	0.0	13:46:11.123
	-2.3	25.0	-3.9		633.0	0.3	68.0	10.6	0.0	14.0	183.0	13.8	18.0	0.665	0.715	0.0	13:46:11.384
	-2.3	25.0	-3.9		633.0	0.3	68.0	10.6	0.0	14.0	183.0	13.8	18.0	0.665	0.715	0.0	13:46:11.910
	-2.3	25.0	-3.9		633.0	0.3	68.0	10.6	0.0	14.0	183.0	13.9	18.0	0.665	0.715	0.0	13:46:12.146
	-2.3	25.0	-3.9		633.0	0.3	68.0	10.6	0.0	14.0	183.0	13.9	18.0	0.665	0.715	0.0	13:46:12.424
	-2.3	25.0	-3.9		633.0	0.3	68.0	10.6	0.0	14.0	183.0	13.9	18.0	0.665	0.715	0.0	13:46:12.424
	-2.3	25.0	-3.9		633.0	0.3	68.0	10.6	0.0	14.0	183.0	13.9	18.0	0.665	0.715	0.0	13:46:12.695
	-2.3	25.0	-3.9		633.0	0.3	68.0	10.6	0.0	14.0	183.0	13.9	18.0	0.665	0.715	0.0	13:46:12.946
	0.0	25.0	-3.9		633.0	0.3	68.0	10.6	0.0	14.0	183.0	13.9	18.0	0.665	0.715	0.0	13:46:13.221
	0.0	25.0	-3.9		633.0	0.3	68.0	10.6	0.0	14.0	183.0	13.9	18.0	0.665	0.715	0.0	13:46:13.476
	0.0	25.0	-3.9		639.0	0.3	68.0	10.6	0.0	14.0	183.0	13.9	18.0	0.665	0.715	0.0	13:46:13.729
	0.0	25.0	-3.9		639.0	0.3	68.0	10.6	0.0	14.0	183.0	13.9	18.0	0.665	0.715	0.0	13:46:13.995
	0.0	25.0	-3.9		639.0	0.3	68.0	10.6	0.0	14.0	183.0	13.9	18.0	0.665	0.715	0.0	13:46:14.266
	0.0	25.0	-3.9		639.0	0.3	68.0	10.6	0.0	14.0	183.0	13.9	18.0	0.665	0.715	0.0	13:46:14.510
	0.0	25.0	-3.9		639.0	0.3	68.0	10.6	0.0	14.0	183.0	13.9	18.0	0.665	0.715	0.0	13:46:14.761
	0.0	25.0	-3.9		639.0	0.3	68.0	10.6	0.0	14.0	183.0	13.9	18.0	0.665	0.715	0.0	13:46:15.016
	0.0	25.0	-3.9		639.0	0.3	68.0	10.6	0.0	14.0	183.0	13.9	18.0	0.665	0.715	0.0	13:46:15.284
	0.0	25.0	-3.9		639.0	0.3	68.0	10.6	0.0	14.0	183.0	13.9	18.0	0.665	0.08	0.0	13:46:15.565
	0.0	25.0	0.8		639.0	0.3	68.0	10.6	0.0	14.0	183.0	13.9	18.0	0.665	0.08	0.0	13:46:15.565
	0.0	25.0	0.8		639.0	0.3	68.0	10.6	0.0	14.0	183.0	13.9	18.0	0.135	0.08	0.0	13:46:15.835
	0.0	25.0	0.8		639.0	0.3	68.0	10.6	0.0	14.0	183.0	13.9	18.0	0.135	0.08	0.0	13:46:16.102
	0.0	25.0	0.8		639.0	0.3	68.0	10.6	0.0	14.0	183.0	13.9	18.0	0.135	0.08	0.0	13:46:16.595
	0.0	25.0	0.8		639.0	0.3	68.0	10.6	0.0	14.0	183.0	14.0	18.0	0.135	0.08	0.0	13:46:16.830
	0.0	25.0	0.8		639.0	0.3	68.0	10.6	0.0	14.0	183.0	14.0	18.0	0.135	0.08	0.0	13:46:17.086
	0.0	25.0	0.8		639.0	0.3	68.0	10.6	0.0	14.0	183.0	14.0	18.0	0.135	0.08	0.0	13:46:17.086
	0.0	25.0	0.8		639.0	0.3	68.0	10.6	0.0	14.0	183.0	14.0	17.6	0.135	0.08	0.0	13:46:17.365
	0.0	25.0	0.8		639.0	0.3	68.0	10.6	0.0	14.0	183.0	14.0	17.6	0.135	0.08	0.0	13:46:17.621
	1.6	25.0	0.8		639.0	0.3	68.0	10.6	0.0	14.0	183.0	14.0	17.6	0.135	0.08	0.0	13:46:17.866
	1.6	25.0	0.8		639.0	0.3	68.0	10.6	0.0	14.0	183.0	14.0	17.6	0.135	0.08	0.0	13:46:18.120
	1.6	25.0	0.8		646.0	0.3	68.0	10.6	0.0	14.0	183.0	14.0	17.6	0.135	0.08	0.0	13:46:18.382
	1.6	25.0	0.8		646.0	0.3	68.0	10.6	0.0	14.0	183.0	14.0	17.6	0.135	0.08	0.0	13:46:18.636
	1.6	25.0	0.8		646.0	0.3	68.0	10.6	0.0	14.0	183.0	14.0	17.6	0.135	0.08	0.0	13:46:18.883
	1.6	25.0	0.8		646.0	0.3	68.0	10.6	0.0	14.0	183.0	14.0	17.6	0.135	0.08	0.0	13:46:19.127
	1.6	25.0	0.8		646.0	0.3	68.0	10.6	0.0	14.0	183.0	14.0	17.6	0.135	0.08	0.0	13:46:19.378
	1.6	25.0	0.8		646.0	0.3	68.0	10.6	0.0	14.0	183.0	14.0	17.6	0.135	0.08	0.0	13:46:19.620
	1.6	25.0	0.8		646.0	0.3	68.0	10.6	0.0	14.0	183.0	14.0	17.6	0.135	0.08	0.0	13:46:19.866
	1.6	25.0	0.8		646.0	0.3	68.0	10.6	0.0	14.0	183.0	14.0	17.6	0.135	0.68	0.0	13:46:20.126
	1.6	25.0	-0.8		646.0	0.3	68.0	10.6	0.0	14.0	183.0	14.0	17.6	0.135	0.68	0.0	13:46:20.126
	1.6	25.0	-0.8		646.0	0.3	68.0	10.6	0.0	14.0	183.0	14.0	17.6	0.765	0.68	0.0	13:46:20.397
	1.6	25.0	-0.8		646.0	0.3	68.0	10.6	0.0	14.0	183.0	14.0	17.6	0.765	0.68	0.0	13:46:20.651
	1.6	25.0	-0.8		646.0	0.3	68.0	10.6	0.0	14.0	183.0	14.0	17.6	0.765	0.68	0.0	13:46:21.146
	1.6	25.0	-0.8		646.0	0.3	68.0	10.6	0.0	14.0	183.0	13.8	17.6	0.765	0.68	0.0	13:46:21.381
	1.6	25.0	-0.8		646.0	0.3	68.0	10.6	0.0	14.0	183.0	13.8	17.6	0.765	0.68	0.0	13:46:21.648
	1.6	25.0	-0.8		646.0	0.3	68.0	10.6	0.0	14.0	183.0	13.8	17.6	0.765	0.68	0.0	13:46:21.649
	1.6	25.0	-0.8		646.0	0.3	68.0	10.6	0.0	14.0	183.0	13.8	22.4	0.765	0.68	0.0	13:46:21.896
	1.6	25.0	-0.8		646.0	0.3	68.0	10.6	0.0	14.0	183.0	13.8	22.4	0.765	0.68	0.0	13:46:22.142
	0.0	25.0	-0.8		646.0	0.3	68.0	10.6	0.0	14.0	183.0	13.8	22.4	0.765	0.68	0.0	13:46:22.386
	0.0	25.0	-0.8		646.0	0.3	68.0	10.6	0.0	14.0	183.0	13.8	22.4	0.765	0.68	0.0	13:46:22.640
	0.0	25.0	-0.8		723.0	0.3	68.0	10.6	0.0	14.0	183.0	13.8	22.4	0.765	0.68	0.0	13:46:22.898
	0.0	25.0	-0.8		723.0	0.3	68.0	10.6	0.0	14.0	183.0	13.8	22.4	0.765	0.68	0.0	13:46:23.142
	0.0	25.0	-0.8		723.0	0.3	68.0	10.6	0.0	13.5	183.0	13.8	22.4	0.765	0.68	0.0	13:46:23.392
	0.0	25.0	-0.8		723.0	0.3	69.0	10.6	0.0	13.5	183.0	13.8	22.4	0.765	0.68	0.0	13:46:23.637
	0.0	25.0	-0.8		723.0	0.4	69.0	10.6	0.0	13.5	183.0	13.8	22.4	0.765	0.68	0.0	13:46:23.885
	0.0	25.0	-0.8		723.0	0.4	69.0	10.6	0.0	13.5	183.0	13.8	22.4	0.765	0.68	0.0	13:46:24.161
